id,artist_names,name,genres,acousticness,danceability,duration_ms,energy,speechiness,tempo,valence,
spotify:track:4D25RP3yiJWfW9utK9dMyv,"Rayane & Rafaela, Henrique & Juliano",Ali Te Ama - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.643,0.602,168792,0.796,0.0553,149.683,0.724,
spotify:track:758BVp2SU3uGru062K5cju,Ana Castela,Alerta de Golpe - Ao Vivo,"agronejo,sertanejo,sertanejo pop",0.311,0.656,142063,0.954,0.0715,163.036,0.767,
spotify:track:735MbOmMNSTMmPVrY51LBh,Ana Castela,Aqui Tem Alguém - Ao Vivo,"agronejo,sertanejo,sertanejo pop",0.131,0.737,168572,0.646,0.0408,115.053,0.365,
spotify:track:4aFZiSRqkxC5sIbSDMWBE5,Wesley Safadão,Rua - Ao Vivo em Bahamas,"sertanejo universitario,forro,arrocha,sertanejo",0.18,0.636,168217,0.933,0.0615,160.109,0.761,
spotify:track:3nI0piSOxAik2RCpHGloB7,Charlie Brown Jr.,Só os Loucos Sabem,"rock alternativo brasileiro,rock nacional brasileiro,brazilian rock,hard rock brasileiro",0.738,0.39,210493,0.396,0.0395,192.178,0.57,
spotify:track:4r2O8NHomHiJnFKqhYnqy1,"Israel & Rodolffo, Jorge & Mateus",Perdoou Nada - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.105,0.629,163120,0.864,0.059,153.937,0.678,
spotify:track:6gyhp7IcNhTYzwlk8utsgP,"Diego & Victor Hugo, Jorge & Mateus",Beijo de Glicose - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.409,0.556,171007,0.87,0.101,100.002,0.59,
spotify:track:2J4nJffXU569d2ld9yxH6D,Juliette,Ciclone,,0.678,0.69,174306,0.465,0.11,124.782,0.333,
spotify:track:5aIVCx5tnk0ntmdiinnYvw,Tyla,Water,,0.0856,0.673,200256,0.722,0.0755,117.187,0.519,
spotify:track:6Lk3kU7JcQ5dZ7jbmhJzQN,Zé Neto & Cristiano,Melhor Ser uma Saudade,"agronejo,sertanejo universitario,sertanejo,arrocha",0.691,0.687,158716,0.589,0.0377,109.482,0.594,
spotify:track:4aoZBldNDVYmTwmeoI49ud,"Mc Gabzin, DJ TAK VADIÃO, dj sv",O Poder Dessa Garota,"funk bh,funk viral,funk mtg",0.686,0.763,136615,0.474,0.0767,86.585,0.788,
spotify:track:6m8AgjfI28ER6odzMxmHtR,Racionais MC's,"Vida Loka, Pt. 1","boom bap brasileiro,brazilian hip hop",0.544,0.569,303560,0.592,0.39,82.38,0.752,
spotify:track:3OstIIIpImkkR0Ec2TKbnz,"Leo Santana, Ivete Sangalo, L7NNON",Tarada - Ao Vivo,"pagode,arrocha,mpb,pop rap brasileiro,pop nacional,axe,pagode baiano,samba reggae,sertanejo universitario,trap brasileiro,forro,funk rj",0.79,0.716,199552,0.898,0.142,110.009,0.634,
spotify:track:0yLdNVWF3Srea0uzk55zFn,Miley Cyrus,Flowers,pop,0.0632,0.707,200455,0.681,0.0668,117.999,0.646,
spotify:track:2ryeIBjDGoVmvK45BmFXpM,"Mari Fernandez, Murilo Huff",Respeita Seu Ex,"agronejo,forro,arrocha,sertanejo universitario,arrochadeira,sertanejo",0.629,0.456,199210,0.904,0.042,143.884,0.755,
spotify:track:5t7E1z1kVtHyPxWNmUtXN4,Kevi Jonny,Te Love - Ao Vivo,"forro,arrocha",0.259,0.774,169002,0.917,0.049,130.003,0.891,
spotify:track:5oF3fkS6ZVqmb3W5UJc0s8,"Kotim, Love Funk, Mc Paiva ZS",Camisa de Time (Desce Só de Label),"funk carioca,funk mtg,funk rj",0.432,0.678,159111,0.471,0.528,130.223,0.662,
spotify:track:7woVi4HBuv0rsO98Ox2Fcq,"Mc Paiva ZS, Love Funk, Kotim",Doce Veneno,"funk carioca,funk mtg,funk rj",0.404,0.645,208941,0.403,0.344,170.034,0.614,
spotify:track:61AZsmFB3VoJdmraMk5ZSn,"TAEYANG, Jimin",VIBE (feat. Jimin of BTS),"k-pop,korean r&b",0.0801,0.78,175776,0.683,0.0575,100.049,0.608,
spotify:track:1t5dhHyXMwdbAcI3EQRqFV,Diego & Victor Hugo,Meio Fio - Ao Vivo,"sertanejo universitario,sertanejo,arrocha,sertanejo pop",0.277,0.495,153055,0.851,0.23,164.346,0.639,
spotify:track:0TdK5nwfcmX9smiLXJEeFp,"Mc Pikachu, DJ Arana",É Piru nas Meninas - Medley das Antigas,"funk ostentacao,funk carioca,funk mtg",0.699,0.738,125538,0.923,0.338,86.584,0.773,
spotify:track:61uYosyDVLdFCzVNS7EZmF,"Leo Chaves, Henrique & Juliano",Deixa Eu Mentir - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.266,0.542,206613,0.67,0.0352,88.011,0.425,
spotify:track:5FNdfRpHs4u5vto9YdY3ft,Wesley Safadão,Eu Já Tava Bem - Ao Vivo,"sertanejo universitario,forro,arrocha,sertanejo",0.291,0.632,135326,0.857,0.0397,74.994,0.908,
spotify:track:2ixi9HWJw5lnLDmRMsiCS5,Zé Neto & Cristiano,Você Beberia Ou Não Beberia?,"agronejo,sertanejo universitario,sertanejo,arrocha",0.562,0.587,154662,0.774,0.0665,75.895,0.593,
spotify:track:7yYrG1nIPeZdLoA9tfU8LL,Mc Jacaré,Boca de Mel,"trap funk,deboxe,arrochadeira,funk 150 bpm,funk mtg,funk rj",0.0905,0.652,124175,0.633,0.2,89.996,0.71,
spotify:track:76OGwb5RA9h4FxQPT33ekc,Rosa Linn,SNAP,alt z,0.107,0.565,179551,0.636,0.0638,170.01,0.525,
spotify:track:3xt7v3bMNnQ8ie8RjhmkX2,Matheus & Kauan,Imagina A Sentada - Ao Vivo,"agronejo,arrocha,pop nacional,sertanejo universitario,sertanejo",0.107,0.407,171500,0.927,0.28,180.171,0.375,
spotify:track:5SHXAn3kfXh5fwJFUtzqZX,"Gaab, Gabb MC",Tá Querendo,"r&b brasileiro,funk viral,funk carioca",0.635,0.767,157125,0.423,0.0626,80.049,0.849,
spotify:track:1ciWhmHMYlFvSJvWUUq1QA,"Kevi Jonny, Mc Pedrinho, Rafinha RSQ",LOVEZINHO DO PAI,"arrocha,funk carioca,funk paulista,funk mtg,forro",0.442,0.785,140302,0.8,0.0405,129.996,0.645,
spotify:track:3o1wkALMRxFgotr82yUnSY,"Giana Mello, DONATTO, MC G15",Combinadinho,"funk carioca,pop nacional,funk paulista,funk mtg,funk ostentacao",0.72,0.67,163234,0.508,0.139,129.321,0.77,
spotify:track:36fDjmVL58ltZWZ8gpKHYM,"Rionegro & Solimões, Henrique & Juliano",Tô Mal - Ao Vivo,"agronejo,sertanejo tradicional,arrocha,sertanejo universitario,sertanejo",0.42,0.416,183104,0.759,0.0306,199.791,0.64,
spotify:track:7KWKWJnbGJ3Soag6Oopion,Luísa Sonza,CACHORRINHAS,"pop nacional,funk carioca",0.16,0.709,134937,0.696,0.275,98.119,0.484,
spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),"singer-songwriter,piano rock,baroque pop,permanent wave,art pop,art rock,new wave pop",0.72,0.629,298933,0.547,0.055,108.375,0.197,
spotify:track:5qOZbLAjBqInXwAECb9NRS,"Veigh, Supernova Ent, Niink, Bvga Beatz",Clickbait,trap brasileiro,0.391,0.899,161344,0.543,0.321,119.04,0.747,
spotify:track:4hdgOWO8h066Tr1fgdzNi5,"Marco Brasil Filho, Dj Kevin",Welcome To The Mato,agronejo,0.232,0.819,183837,0.842,0.277,129,0.774,
spotify:track:6nkoWsFZeFt5dUdNmlIceh,Gusttavo Lima,Bloqueado - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.153,0.828,168689,0.721,0.0558,129.092,0.651,
spotify:track:5TPXcKSOlPaz2pkYbWiWHU,Clayton & Romário,Ai Eu Chorei - Ao Vivo,"agronejo,sertanejo universitario,arrocha,sertanejo pop",0.56,0.627,176492,0.816,0.0405,123.968,0.64,
spotify:track:4IjXsEmEJI6UhpFUmCPa10,Gustavo Mioto,Fim Do Mundo - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",0.136,0.442,196640,0.557,0.0389,158.001,0.145,
spotify:track:39hP55BAhJ0MLiWsWmDyx7,"Matheus & Kauan, Xand Avião",Meia-Volta - Ao Vivo,"agronejo,funk carioca,arrocha,sertanejo,forro de favela,pop nacional,sertanejo universitario,forro",0.373,0.48,202247,0.802,0.286,76.648,0.729,
spotify:track:3MkdA6vwF0ifRl86yzTlJW,Matuê,Kenny G,"r&b brasileiro,trap brasileiro,rap cearense",0.0778,0.417,189600,0.767,0.193,72.573,0.152,
spotify:track:3sGcETRMuAgcPgjDpIkgMn,Matuê,777-666,"r&b brasileiro,trap brasileiro,rap cearense",0.0534,0.544,164000,0.802,0.326,179.924,0.322,
spotify:track:3FIaZm2OSMGUbaglDi0FM8,"Lauana Prado, Diego & Victor Hugo",Beijo Fuleiro - Ao Vivo,"sertanejo universitario,sertanejo,arrocha,sertanejo pop",0.317,0.672,168272,0.888,0.0685,102.981,0.603,
spotify:track:1dVpfF7fycdR2uO0BJwili,"Veigh, Supernova Ent",Turma do Bairro (Interlúdio),trap brasileiro,0.185,0.506,112000,0.547,0.332,173.729,0.438,
spotify:track:1TgVaCf8D5mXZrK1d7uIZe,"Yuri Redicopa, Dj Bnão",Bebê Tá Solta,"funk 150 bpm,funk mtg",0.865,0.939,197105,0.612,0.0505,130.028,0.946,
spotify:track:2slHCHYP7ogpGSsCumJT1a,"Murilo Huff, Matheus & Kauan",Fulano - Ao Vivo,"agronejo,arrocha,pop nacional,sertanejo universitario,sertanejo",0.602,0.374,169231,0.754,0.137,156.201,0.484,
spotify:track:579sk87MxQszhpGdqoHxnc,Marília Mendonça,Hackearam-me,"sertanejo universitario,sertanejo,arrocha",0.395,0.613,201263,0.835,0.0844,130.149,0.618,
spotify:track:2ZWxngKhr90tiStZ2LUWQ8,Ferrugem,Interessante,"pagode,sertanejo universitario,funk carioca,pagode novo",0.578,0.629,172694,0.808,0.0578,155.887,0.779,
spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,pop,0.103,0.76,231827,0.703,0.054,95.997,0.57,
spotify:track:1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,Dance The Night - From Barbie The Album,"uk pop,pop,dance pop",0.0207,0.671,176579,0.845,0.048,110.056,0.775,
spotify:track:3iqyrDLv03v9AevbIFmjCy,Gustavo Mioto,Melhor Versão - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",0.709,0.702,200450,0.475,0.0263,136.074,0.556,
spotify:track:4UStL1GSBg8uThwygAz7Ao,Jão,Escorpião,pop nacional,0.307,0.768,148548,0.761,0.0325,115.032,0.623,
spotify:track:4sBAoZMcOumSlKTRGaprhQ,Zé Neto & Cristiano,Me Bloqueia - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.32,0.63,157200,0.755,0.0408,149.086,0.554,
spotify:track:64aW2o0Dyg06rgX1jdRjQH,Felipe Amorim,Teus Sinais,"forro,arrochadeira,arrocha",0.451,0.786,157059,0.834,0.0358,136.013,0.721,
spotify:track:21XQbePSeOSvfuLRaZbZ7a,"Cryzin, Kaio Viana, Noemi Leal",Mas Existe um Lugar - speed,"speed up brasileiro,trap brasileiro",0.228,0.697,141615,0.529,0.137,99.039,0.581,
spotify:track:4lrvlZwLnLYlXLhP5dH7DV,Juliette,Tengo,,0.251,0.729,129692,0.859,0.0559,129.981,0.915,
spotify:track:1yxLzhNXgm3SwyjbrBudcu,Juliette,Sai Da Frente,,0.122,0.862,167445,0.816,0.153,134.974,0.888,
spotify:track:1EJrqIVBL7ItXXTyBHaBrv,leo caneta de ouro,Vamosh 4,,0.116,0.639,271301,0.535,0.784,105.985,0.842,
spotify:track:5tk0ERnzadzyexVfXA0yed,DJ ESCOBAR,Mec Life,"funk viral,funk mtg",0.632,0.668,195707,0.754,0.276,86.232,0.67,
spotify:track:2gkKA2pRAsMzbiGPo9gxsc,"Clayton & Romário, Jorge & Mateus",Água Nos Zói - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.476,0.541,188952,0.869,0.0601,129.82,0.494,
spotify:track:0tM4J8aID6qYZOE3e14sCj,Henrique & Juliano,Acordo - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.611,0.608,169772,0.82,0.119,108.394,0.673,
spotify:track:7BM9PAFxTqYEYGmT23VuBV,"Caio Luccas, Ayo Th, NADAMAL",WAR,trap brasileiro,0.524,0.721,158533,0.556,0.299,121.729,0.346,
spotify:track:2vJCtLLG01jUOtM5p6CTtY,"MC Fefe Da ZL, MC MN, DJ NOVATO",Já Ouviu Aquele Ditado,"phonk brasileiro,funk mtg,funk rj",0.524,0.897,119183,0.745,0.229,130.08,0.657,
spotify:track:6B5Nqt8DAciT2oqevzGbUc,"Jão, Anitta",Pilantra,"pop nacional,pagode baiano,pop,funk pop,funk rj",0.133,0.704,192709,0.825,0.0943,140.02,0.694,
spotify:track:4sqpSDnTrbS8v7RMNCUyqS,"Matheus & Kauan, Mari Fernandez",Não Vitalício (Nunca Mais) - Ao Vivo,"agronejo,arrocha,sertanejo,pop nacional,sertanejo universitario,arrochadeira,forro",0.396,0.418,169836,0.925,0.385,71.49,0.627,
spotify:track:6GGtHZgBycCgGBUhZo81xe,Lana Del Rey,Say Yes To Heaven,"art pop,pop",0.709,0.49,209156,0.352,0.0254,99.992,0.166,
spotify:track:4mD9hjoTckjeL1CrJCx0MT,"DJ Jeeh FDC, MC Menor MT, Yuri Redicopa, Mc Pelé",Puta Mexicana,"deboxe,funk 150 bpm,funk mandelao,funk mtg",0.655,0.853,162461,0.913,0.0514,130.005,0.952,
spotify:track:6JKkP9ABQzYZUFSKSVDKIc,1Kilo,Deixe Me Ir - Acústico,pop rap brasileiro,0.841,0.55,213192,0.439,0.224,186.614,0.703,
spotify:track:0bBwi6ddYeTv5fXgHAdfiH,"MC MENOR HR, MC MENOR SG, DJ ESCOBAR",Evoque Prata,"funk viral,funk mtg,funk rj",0.306,0.872,107077,0.519,0.244,86.768,0.52,
spotify:track:3mzbab4H0iZYkHggSEj0UX,Zé Neto & Cristiano,Oi Balde - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.601,0.67,159158,0.668,0.0459,107.995,0.552,
spotify:track:4tuFNhM69UakXdPg4RrNvp,"Filipe Ret, Dallass",Deus Perdoa,"pop rap brasileiro,trap brasileiro",0.479,0.63,137143,0.705,0.0741,147.062,0.21,
spotify:track:6Zw25LRLP0j0MsezDFIUM4,"Hugo & Guilherme, Marília Mendonça",Mal Feito - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.554,0.732,177935,0.831,0.0691,123.942,0.684,
spotify:track:2m6ZDDrTvDQtKbwNFyI3r5,"Luísa Sonza, Xamã",MAMA.CITA (hasta la vista),"pop nacional,trap brasileiro,funk carioca,brazilian hip hop",0.0607,0.778,154419,0.706,0.133,129.027,0.71,
spotify:track:6tW23l5oRR8XyYJsF5si9G,"US Agroboy, Ana Castela",Eu Minto (Ao Vivo),"agronejo,sertanejo,sertanejo pop",0.589,0.644,160641,0.87,0.0716,154.993,0.895,
spotify:track:4W4fNrZYkobj539TOWsLO2,"The Weeknd, Ariana Grande",Die For You (with Ariana Grande) - Remix,"canadian contemporary r&b,pop,canadian pop",0.227,0.575,232857,0.5,0.0707,67.033,0.506,
spotify:track:11fqunD6qlOCrRd88kMOk6,Henrique & Juliano,Evento Cancelado - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.505,0.584,183244,0.592,0.0316,92.035,0.395,
spotify:track:5vC8UAOHeG95ehRzZChniB,"L7NNON, DJ Biel do Furduncinho, Bianca",Ai Preto,"funk carioca,pop rap brasileiro,pop nacional,trap brasileiro,funk rj",0.537,0.953,131583,0.57,0.245,129.947,0.834,
spotify:track:0XyPPyGes0omXppV5YE8gy,Felipe Amorim,Gostosinha é Ela,"forro,arrochadeira,arrocha",0.345,0.942,138000,0.85,0.0909,119.989,0.963,
spotify:track:78qabjuI3mGUaREZk5hiEt,"João Gomes, MC Ryan SP",Não Manda Áudio,"piseiro,forro,funk paulista",0.753,0.715,194091,0.722,0.0296,132.019,0.892,
spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,"k-pop,k-pop boy group,pop,permanent wave",0.0114,0.573,226198,0.711,0.0406,105.006,0.47,
spotify:track:3IMLoeLerS7TMpKjxUgAhx,Henrique & Juliano,Arranhão - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.617,0.486,153410,0.871,0.258,151.175,0.663,
spotify:track:0AXfTPzrAMfHchWf2aOVfA,Lauana Prado,Whisky Vagabund0 - Ao Vivo,"sertanejo universitario,sertanejo,sertanejo pop",0.493,0.743,153069,0.83,0.0424,114.049,0.725,
spotify:track:7wBrglFVTNCcW6IhdgBkm1,Coldplay,Paradise,"pop,permanent wave",0.0509,0.449,278719,0.585,0.0268,139.631,0.212,
spotify:track:1M4OcYkxAtu3ErzSgDEfoi,Cardi B,Up,"pop,rap",0.0012,0.868,156945,0.795,0.269,166,0.819,
spotify:track:17QN5kFprJqHdHLMj7hz4s,Gusttavo Lima,Ficha Limpa - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.125,0.627,194800,0.838,0.0433,137.949,0.495,
spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","latin pop,pop venezolano,argentine hip hop,pop,urbano latino,dance pop,trap latino,colombian pop,trap argentino",0.274,0.778,218289,0.632,0.0493,122.104,0.498,
spotify:track:0rrniOiy14jzhsUk2iBxwP,Luísa Sonza,Escândalo Íntimo,"pop nacional,funk carioca",0.742,0.169,59586,0.348,0.0449,144.049,0.11,
spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,pop,0.707,0.718,221407,0.467,0.0398,95.96,0.396,
spotify:track:4t6eam3rC9JoNFVkfOHK4s,Zé Neto & Cristiano,Pátio do Posto - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.642,0.479,178548,0.645,0.0425,139.32,0.575,
spotify:track:14JKzKrJbPDflw8XyATMey,Henrique & Juliano,A Maior Saudade - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.571,0.292,190162,0.626,0.0533,162.824,0.305,
spotify:track:64wNmIaVhBaNe7qA0XR3OH,Murilo Huff,Madrugada Calada - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",0.276,0.642,175602,0.8,0.0814,107.947,0.655,
spotify:track:09pQ3lGyMTpW3rz7a71zwQ,Hugo & Guilherme,Metade De Mim - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.297,0.633,160836,0.862,0.0804,141.981,0.465,
spotify:track:1YTzCKxoOSZOqcNh6wa15I,"MC Menor MT, DJ DEIVÃO, DJ Gouveia",Galopeira,"funk viral,deboxe,funk mtg,funk mandelao,funk rj",0.608,0.612,177461,0.72,0.129,83.456,0.81,
spotify:track:5r9CZJMoMmxio2AnJdxuDS,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"pagode,roda de samba,pagode novo",0.603,0.437,521088,0.798,0.0792,157.828,0.706,
spotify:track:41vXO1HYd7VywQbpCXaJwM,"Mc IG, MC Ryan SP, MC PH, Murillo e LT no Beat, TrapLaudo","Sem Gin, Sem Ela 2","funk consciente,funk paulista,funk carioca,funk mtg",0.195,0.63,326871,0.463,0.424,108.59,0.608,
spotify:track:5WGTBzRLbjj0Sm3Br8X1rI,"Mc Paiva ZS, Gabb MC, Dj Aladin GDB, Love Funk",Bandido Não Dança,"funk viral,funk carioca,funk rj",0.326,0.585,126462,0.465,0.119,85.672,0.512,
spotify:track:6LSza8vBsCd7xLk13cYhIv,MC PH,Jovens Milionários (Let's Go 2),"funk consciente,funk paulista",0.223,0.659,191321,0.644,0.0997,86.759,0.75,
spotify:track:1a5LfJGq0vuCWQ9Mme0Ac7,Maria Marçal,Deserto (Ao Vivo),brazilian gospel,0.282,0.648,268000,0.448,0.0312,149.844,0.461,
spotify:track:1M9JZXjz6GCUH7VbFFBmJx,Ferrugem,Todo Amor do Mundo,"pagode,sertanejo universitario,funk carioca,pagode novo",0.672,0.548,186228,0.677,0.0571,152.094,0.604,
spotify:track:6L8aBaqfwMuwhpI9uhbyjp,"PEDRO SAMPAIO, Mc Tato",JOIA RARA,"funk viral,funk carioca,funk rj",0.253,0.73,152889,0.76,0.0437,134.969,0.597,
spotify:track:0btol0yAwaK1mJdyQfnKFn,Henry Freitas,Eu Nem Lembro,forro,0.715,0.637,159456,0.858,0.0369,75.058,0.807,
spotify:track:2IGMVunIBsBLtEQyoI1Mu7,Doja Cat,Paint The Town Red,"pop,dance pop",0.269,0.868,231750,0.538,0.174,99.968,0.732,
spotify:track:3gCWngngUs1uojw33vrE8K,Jorge & Mateus,5 Regras - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.78,0.761,161470,0.574,0.0675,124.185,0.605,
spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,"pop,dance pop",0.937,0.601,213827,0.271,0.0403,145.494,0.411,
spotify:track:0oZrvoCYEbKGCsU7cQqNnw,"Yago Oproprio, Rô Rosa, Skeeter Beats",Imprevisto,,0.365,0.697,139703,0.588,0.152,151.937,0.511,
spotify:track:15xjQmamOgEuH5GiuFY3hA,"João Bosco & Vinicius, Gustavo Mioto",Docinho de Festa - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.711,0.631,161377,0.938,0.279,155.923,0.753,
spotify:track:3MJhPqL2IgGs7gHEB2M35q,BLACKPINK,Hard to Love,"pop,k-pop girl group,k-pop",0.00616,0.654,162570,0.768,0.0431,104.97,0.505,
spotify:track:3TeVt8uyLW7Rdi3Cbnciv9,Henrique & Diego,Ex Fiel (Ao Vivo em São Paulo),"sertanejo universitario,sertanejo,arrocha,sertanejo pop",0.518,0.469,178991,0.883,0.181,151.463,0.741,
spotify:track:04vzhKfl5HtPEgrdZJCZ7L,"Mc Paiva ZS, Kotim",Bagulho Louco,"funk carioca,funk mtg,funk rj",0.814,0.531,124238,0.464,0.346,170.085,0.643,
spotify:track:2c80HnIOPMmQQVQllQEWb5,Matuê,É Sal,"r&b brasileiro,trap brasileiro,rap cearense",0.173,0.708,157687,0.734,0.119,159.915,0.459,
spotify:track:4Bqza8uYhNG9t46J9teMSO,Marcos & Belutti,Cê Namora Eu - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.283,0.659,146721,0.896,0.0761,76.518,0.881,
spotify:track:2P8TSzurcIq3dnlSPmPO8m,João Bosco e Gabriel,Se Não Tem As Manha - Ao Vivo,"agronejo,sertanejo universitario,arrocha,sertanejo pop",0.482,0.548,219738,0.801,0.0555,113.316,0.507,
spotify:track:0tFcqjM147Q2ZuDF75zDhH,João Bosco & Vinicius,Fim da Noite - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.0572,0.55,209802,0.826,0.178,160.003,0.484,
spotify:track:04VGH9Geb8DSz851etQYtc,Lauana Prado,Chorada - Ao Vivo,"sertanejo universitario,sertanejo,sertanejo pop",0.195,0.699,152869,0.843,0.0513,107.09,0.638,
spotify:track:14uWxelOuAUajP8fDvc0Ct,Thiaguinho,Falta Você,"pagode,sertanejo universitario,pagode novo",0.583,0.554,220438,0.638,0.0493,167.937,0.807,
spotify:track:1PzKowy7pVNpxWnP3K0aEO,LUDMILLA,Senta e Levanta,"funk carioca,pop nacional,dominican pop,pagode baiano,uk hip hop,funk pop,uk dancehall,dancehall,dancehall queen,funk rj",0.143,0.748,155390,0.85,0.132,141.203,0.655,
spotify:track:7nHcoQkBjGzn8x6xe8wPI0,Murilo Huff,Quando a Chuva Passar / Sem Ar / Meu Bem Querer - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",0.78,0.399,277696,0.637,0.0724,141.977,0.401,
spotify:track:7p9J0aMGpmFbeIfwMXWL26,Michel Teló,Tchau Pros Esquemas - Ao Vivo,"arrocha,sertanejo,sertanejo universitario,sertanejo pop,forro",0.339,0.792,159401,0.939,0.187,154.005,0.87,
spotify:track:3yokUDNYWOI3EAvNrqM0bo,Kaique e Felipe,Bailarina,"agronejo,funk carioca,arrocha,sertanejo universitario,funk paulista,sertanejo pop,sertanejo,funk rj",0.578,0.598,152375,0.918,0.0525,127.953,0.633,
spotify:track:4VbzDNivK0muRF8ajM4bC8,Clayton & Romário,Calma Coração - Ao Vivo,"agronejo,sertanejo universitario,arrocha,sertanejo pop",0.553,0.448,164014,0.852,0.0774,89.802,0.736,
spotify:track:05KOgYg8PGeJyyWBPi5ja8,Drake,Free Smoke,"canadian pop,pop rap,rap,hip hop,canadian hip hop",0.0681,0.736,218674,0.491,0.439,141.979,0.203,
spotify:track:0faYxS15BlctgN6Su1Jdw6,Cleber & Cauan,Trauma,"agronejo,sertanejo universitario,sertanejo,sertanejo pop",0.449,0.669,169361,0.87,0.0477,146.016,0.77,
spotify:track:292ypJvjQin21i3qYsbmjU,Mc Jacaré,Pequi de Goiás,"trap funk,deboxe,arrochadeira,funk 150 bpm,funk mtg,brazilian bass,brazilian edm,funk rj",0.0000764,0.915,126005,0.652,0.0549,123.92,0.733,
spotify:track:7h0MeCaiQDtdZWGQieLItS,Lucas Lucco,Eu Nunca Fui - Ao Vivo,"funk carioca,rap df,sertanejo universitario,sertanejo pop,brazilian hip hop,sertanejo",0.803,0.664,162260,0.811,0.0321,129.964,0.602,
spotify:track:0oB3IBEhbmgTrL7mV0VnFq,Kadu Martins,Novinha do Onlyfans (Tchan Ran Tchan Tchan),,0.508,0.767,137661,0.684,0.0431,95.001,0.965,
spotify:track:3ufPEd05dUtyXVww8sH6Uq,Gabriel Costta,Cadeado de Papel,,0.545,0.728,169734,0.661,0.0394,108.937,0.62,
spotify:track:4cYrYcowtfxnTlFU4OmX3P,Gabriel Costta,Primeiro Acerto,,0.749,0.617,185406,0.6,0.0319,137.976,0.469,
spotify:track:4H10aHsArfHbKPW8InzGVN,Heitor e Murilo,Embutecado - Ao Vivo,,0.569,0.659,167747,0.756,0.0555,108.03,0.441,
spotify:track:2XymTaHTrQWDEuSyhfZvqF,Matuê,Antes,"r&b brasileiro,trap brasileiro,rap cearense",0.12,0.769,169092,0.611,0.0601,149.949,0.548,
spotify:track:1RV2pxtbw337ICUt30xOKX,Yury Pressão,Boy da Hilux,forro,0.602,0.645,183588,0.945,0.0311,101.999,0.962,
spotify:track:2oipyvNEyEnrujtc5YhOCu,Os Barões Da Pisadinha,Corpinho Nu,"agronejo,arrocha,piseiro,sertanejo universitario,forro",0.616,0.676,163666,0.844,0.0436,170.111,0.974,
spotify:track:1Y3LN4zO1Edc2EluIoSPJN,"Stephen Sanchez, Em Beihold",Until I Found You (with Em Beihold) - Em Beihold Version,"alt z,gen z singer-songwriter",0.777,0.551,176440,0.55,0.0286,101.19,0.342,
spotify:track:4WquebMdL3fdHg4NDp3J8h,Dj Brenno Paixão,Violino do Desande,deboxe,0.15,0.811,153231,0.811,0.23,130.094,0.619,
spotify:track:7CHfDDYWBiRH609GKdWgif,PEDRO SAMPAIO,NEM AÍ,"funk paulista,funk carioca,funk rj",0.0577,0.805,160000,0.667,0.057,130.31,0.549,
